id,name,x,y,lon,lat,context
14288,世博会博物馆,13523332.302986477,3658020.3310142,121.482161,31.194391,"世博会博物馆展示了上海世博会的历史和成就，适合了解城市发展。 Integration of POI data via the Amap API. Address: 蒙自路818号 Coordinates: 31.194391, 121.482161 Category: 科教文化服务;博物馆;博物馆"
14289,迪士尼小镇,13543269.735107042,3650982.684493951,121.661262,31.140296,"迪士尼小镇是一个充满梦幻色彩的购物和餐饮区，适合家庭游客。 Integration of POI data via the Amap API. Address: 川沙镇黄赵路310号上海迪士尼度假区 Coordinates: 31.140296, 121.661262 Category: 购物服务;特色商业街;特色商业街"
14290,上海中心大厦,13525915.471770337,3663112.13794406,121.505366,31.23351,"上海中心大厦是中国最高的建筑，提供观景平台，俯瞰城市全景。 Integration of POI data via the Amap API. Address: 东泰路126号 Coordinates: 31.233510, 121.505366 Category: 商务住宅;楼宇;商务写字楼"
14291,上海环球中心,13526181.970631294,3663214.076294805,121.50776,31.234293,"上海环球中心是一个大型商业综合体，适合购物和休闲。 Integration of POI data via the Amap API. Address: 世纪大道100号 Coordinates: 31.234293, 121.507760 Category: 商务住宅;楼宇;商务写字楼"
14292,上海欢乐谷,13493567.3635797,3645231.9566811672,121.214778,31.09607,"上海欢乐谷是一个大型游乐场，提供丰富的游乐设施和表演，适合家庭游客。 Integration of POI data via the Amap API. Address: 林湖路888号 Coordinates: 31.096070, 121.214778 Category: 体育休闲服务;休闲场所;游乐场|风景名胜;风景名胜相关;旅游景点"
14293,玛雅水上乐园,12900851.410269529,3328898.8570214487,115.89032,28.632064,"玛雅水上乐园是一个水上游乐场，适合夏季消暑和家庭游玩。 Integration of POI data via the Amap API. Address: 真君路999号 Coordinates: 28.632064, 115.890320 Category: 体育休闲服务;休闲场所;游乐场"
14294,佘山国家森林公园,13491539.90169388,3645020.0581865567,121.196565,31.09444,"佘山国家森林公园是一个自然保护区，适合徒步和享受大自然。 Integration of POI data via the Amap API. Address: 外青松公路9258号 Coordinates: 31.094440, 121.196565 Category: 风景名胜;风景名胜;国家级景点"
14295,辰山植物园,13490026.513216548,3642551.7735308185,121.18297,31.075451,"辰山植物园拥有丰富的植物种类和美丽的景观，适合散步和拍照。 Integration of POI data via the Amap API. Address: 辰花公路3888号 Coordinates: 31.075451, 121.182970 Category: 风景名胜;公园广场;植物园"
14296,月湖雕塑公园,13492598.216092857,3646097.008255908,121.206072,31.102724,"月湖雕塑公园是一个结合艺术与自然的公园，适合散步和欣赏雕塑。 Integration of POI data via the Amap API. Address: 林荫新路1158号 Coordinates: 31.102724, 121.206072 Category: 风景名胜;风景名胜;国家级景点"
14297,广富林文化遗址,13491506.951124609,3640891.3629439366,121.196269,31.062675,"广富林文化遗址展示了上海的历史文化，适合了解当地历史。 Integration of POI data via the Amap API. Address: 广富林路3260弄 Coordinates: 31.062675, 121.196269 Category: 风景名胜;公园广场;公园"
14298,泰晤士小镇,13491711.890307156,3637082.072850986,121.19811,31.033358,"泰晤士小镇是一个仿英式建筑的休闲区，适合拍照和用餐。 Integration of POI data via the Amap API. Address: 新城三新北路900弄 Coordinates: 31.033358, 121.198110 Category: 风景名胜;风景名胜相关;旅游景点"
14299,朱家角古镇,13475282.024021994,3647602.867794513,121.050518,31.114306,"朱家角古镇是一个保存完好的水乡古镇，适合体验传统文化和美食。 Integration of POI data via the Amap API. Address: 朱家角镇课植园路555号 Coordinates: 31.114306, 121.050518 Category: 风景名胜;风景名胜;国家级景点"
14300,蟠龙新天地,13500329.132089466,3657252.6881343494,121.27552,31.188492,"蟠龙新天地是一个时尚的商业街区，适合购物和休闲。 Integration of POI data via the Amap API. Address: 蟠鼎路123弄8号 Coordinates: 31.188492, 121.275520 Category: 购物服务;特色商业街;特色商业街"
14301,东方绿舟,13470824.680291144,3646784.2565387185,121.010477,31.10801,"东方绿舟是一个大型生态公园，适合户外活动和家庭游玩。 Integration of POI data via the Amap API. Address: 沪青平公路6888号 Coordinates: 31.108010, 121.010477 Category: 风景名胜;风景名胜;国家级景点"
14302,北外滩,13525649.30686785,3665613.972597309,121.502975,31.252725,"北外滩是一个新兴的滨江区域，适合散步和欣赏城市风景。 Integration of POI data via the Amap API. Address: 东长治路与丹徒路交叉口西100米 Coordinates: 31.252725, 121.502975 Category: 商务住宅;楼宇;商务写字楼"
14303,上海动物园,13510068.363019478,3657875.3613943546,121.363009,31.193277,"上海动物园是一个大型动物园，适合家庭游客，提供丰富的动物观赏体验。 Integration of POI data via the Amap API. Address: 虹桥路2381号 Coordinates: 31.193277, 121.363009 Category: 风景名胜;公园广场;动物园"
14304,1933老场坊,13524414.66239546,3665852.7899874193,121.491884,31.254559,"1933老场坊是一个历史悠久的建筑，现为艺术和商业空间，适合参观。 Integration of POI data via the Amap API. Address: 沙泾路10号 Coordinates: 31.254559, 121.491884 Category: 风景名胜;风景名胜;省级景点"
14305,上海邮政博物馆,13523620.39782865,3664515.133819044,121.484749,31.244286,"上海邮政博物馆展示了邮政历史，适合了解邮政文化。 Integration of POI data via the Amap API. Address: 天潼路395号(天潼路地铁站3号口步行290米) Coordinates: 31.244286, 121.484749 Category: 科教文化服务;博物馆;博物馆"
14306,威尼斯小镇,9755327.283103457,5459659.053966866,87.633596,43.962618,"威尼斯小镇是一个仿威尼斯风格的商业区，适合拍照和用餐。 Integration of POI data via the Amap API. Address: 古牧地西路1046号 Coordinates: 43.962618, 87.633596 Category: 商务住宅;住宅区;住宅小区"
14307,长风海洋公园,13514275.68317401,3661953.120545431,121.400804,31.224607,"长风海洋公园是一个大型水族馆和游乐场，适合家庭游客。 Integration of POI data via the Amap API. Address: 大渡河路189号 Coordinates: 31.224607, 121.400804 Category: 风景名胜;公园广场;公园"
14308,共青森林公园,13531083.03385245,3674241.298130594,121.551787,31.318956,"共青森林公园是一个大型城市公园，适合户外活动和家庭游玩。 Integration of POI data via the Amap API. Address: 军工路2000号 Coordinates: 31.318956, 121.551787 Category: 风景名胜;风景名胜;国家级景点"
14309,安徒生童话乐园,13526586.283021856,3674886.204000409,121.511392,31.323905,"安徒生童话乐园是一个以童话为主题的游乐场，适合儿童和家庭游客。 Integration of POI data via the Amap API. Address: 国泓路200号(殷高东路地铁站4号口步行500米) Coordinates: 31.323905, 121.511392 Category: 风景名胜;风景名胜相关;旅游景点"
14310,Wukang Road,13518685.493482294,3660342.419975306,121.440418,31.212233,"Wukang Road is a celebrity road in Shanghai that condenses the modern history of the city for a hundred years, ideal for a leisurely walk and exploring the local culture. Integration of POI data via the Amap API. Address: 华山路849号上海丁香花园 Coordinates: 31.212233, 121.440418 Category: 购物服务;超级市场;超市"
14311,Anfu Road,13518654.101385891,3660492.1044514324,121.440136,31.213383,"Anfu Road is a popular check-in spot for young people in Shanghai, offering a variety of shopping options and trendy places to visit. Integration of POI data via the Amap API. Address: 安福路322号3F Coordinates: 31.213383, 121.440136 Category: 购物服务;购物相关场所;购物相关场所"
14312,Jing'an Temple,13426833.666558437,2799539.4931118274,120.615299,24.378019,"Jing'an Temple is one of the oldest Buddhist temples in Shanghai, providing a serene and historical atmosphere for visitors to explore and learn about Chinese Buddhism. Integration of POI data via the Amap API. Address: 439,Taiwan,Taichung City,Da'an District Coordinates: 24.378019, 120.615299 Category: 风景名胜;风景名胜;寺庙道观"
14313,CityGod Temple,13466282.065830342,2851395.259204148,120.96967,24.8016,"CityGod Temple is a Taoist temple with a long history, offering a glimpse into traditional Chinese religious practices and architecture. Integration of POI data via the Amap API. Address: No.75号,Zhongshan Rd,North District,Hsinchu City,Taiwan 300 Coordinates: 24.801600, 120.969670 Category: 风景名胜;风景名胜;风景名胜"
14314,Yuyuan Garden,13524430.35844366,3662443.6359788952,121.492025,31.228375,"Yuyuan Garden is a classical garden in Shanghai with a long history, providing a peaceful retreat from the bustling city and showcasing traditional Chinese landscaping. Integration of POI data via the Amap API. Address: 福民街55号6-7楼(豫园地铁站7号口步行280米) Coordinates: 31.228375, 121.492025 Category: 体育休闲服务;休闲场所;休闲场所"
14315,Nanjing Road Walkway,13222520.433504755,3755193.0148099344,118.779922,31.938138,"Nanjing Road Walkway is one of the top ten famous pedestrian streets in China, offering a vibrant shopping and dining experience with a mix of local and international brands. Integration of POI data via the Amap API. Address: 韩府路16号 Coordinates: 31.938138, 118.779922 Category: 科教文化服务;学校;学校"
14316,Oriental Pearl Tower,12709965.311556345,2539311.213292509,114.175561,22.231241,"The Oriental Pearl Tower is a landmark building in Shanghai, providing panoramic views of the city skyline and a unique perspective of the surrounding area. Integration of POI data via the Amap API. Address: unknown Coordinates: 22.231241, 114.175561 Category: 商务住宅;商务住宅相关;商务住宅相关"
14317,Lujiazui,13525663.555762671,3663335.804550912,121.503103,31.235228,"Lujiazui is the leading financial business district in China and abroad, offering a modern and dynamic environment with skyscrapers, shopping centers, and cultural attractions. Integration of POI data via the Amap API. Address: 世纪大道8号上海ifc商场LG2层(陆家嘴地铁站出入口旁) Coordinates: 31.235228, 121.503103 Category: 购物服务;购物相关场所;购物相关场所"
14318,People's Square,13522861.755498894,3662631.229455534,121.477934,31.229816,"People's Square is a central gathering place in Shanghai where visitors can relax, feed pigeons, and enjoy the fountains, surrounded by cultural institutions and shopping opportunities. Integration of POI data via the Amap API. Address: 西藏中路80号(人民广场地铁站1号口步行230米) Coordinates: 31.229816, 121.477934 Category: 风景名胜;公园广场;城市广场|生活服务;生活服务场所;生活服务场所"
14319,The Bund,13526030.353484835,3665286.745615232,121.506398,31.250212,"The Bund offers a beautiful view of Pudong's modern high-rise buildings and the Huangpu River, making it a popular spot for sightseeing and photography. Integration of POI data via the Amap API. Address: 海平路与公平路交叉口西60米 Coordinates: 31.250212, 121.506398 Category: 商务住宅;商务住宅相关;商务住宅相关"
14320,1933old factory building,12715777.07953168,2545463.103968867,114.227769,22.282387,"The 1933 old factory building is full of industrial style and perfect for taking mood photos, offering a unique and historical setting for creative exploration. Integration of POI data via the Amap API. Address: KIS Old Building,Aldrich Bay,香港 Coordinates: 22.282387, 114.227769 Category: 科教文化服务;科教文化场所;科教文化场所"
14321,LuxunPark,13523684.517855348,3668368.3372100657,121.485325,31.273875,"Luxun Park was a favorite walking spot for Mr. Lu Xun, providing a peaceful and green oasis in the city for visitors to relax and enjoy nature. Integration of POI data via the Amap API. Address: 东体育会路与大连西路交叉口东南180米 Coordinates: 31.273875, 121.485325 Category: 体育休闲服务;娱乐场所;娱乐场所"
14322,M50CreativePark,12977751.137148501,4850069.614067054,116.581122,39.890685,"M50 Creative Park is a renovated creative park from the original Shanghai Chunming Woolen Mill, showcasing art galleries, studios, and cultural events for visitors to explore and appreciate. Integration of POI data via the Amap API. Address: 491电台北门向东600米广渠路辅路 Coordinates: 39.890685, 116.581122 Category: 商务住宅;产业园区;产业园区"
